year,month,states,stressor,stress_pct
2019,April-June,Wyoming,Unknown,
2019,April-June,Wyoming,Pesticides,
2019,July-September,Alabama,Varroa Mites,30.6
2019,July-September,Alabama,Diseases,2.9
2019,July-September,Alabama,Unknown,6.4
2019,July-September,Alabama,Other,9.7
2019,July-September,Alabama,Pesticides,0.2
2019,July-September,Alabama,Other pests/parasites,24.6
2019,July-September,Arizona,Varroa Mites,29.0
2019,July-September,Arizona,Diseases,2.7
2019,July-September,Arizona,Unknown,0.6
2019,July-September,Arizona,Other pests/parasites,9.9
2019,July-September,Arizona,Other,13.2
2019,July-September,Arizona,Pesticides,11.4
2019,July-September,Arkansas,Other pests/parasites,19.7
2019,July-September,Arkansas,Diseases,6.8
2019,July-September,Arkansas,Varroa Mites,53.2
2019,July-September,Arkansas,Pesticides,50.5
2019,July-September,Arkansas,Unknown,39.3
2019,July-September,Arkansas,Other,6.9
2019,July-September,California,Pesticides,16.0
2019,July-September,California,Other pests/parasites,11.5
2019,July-September,California,Varroa Mites,49.0
2019,July-September,California,Other,11.1
2019,July-September,California,Unknown,3.2
2019,July-September,California,Diseases,8.7
2019,July-September,Colorado,Pesticides,10.2
2019,July-September,Colorado,Other,9.4
2019,July-September,Colorado,Varroa Mites,79.8
2019,July-September,Colorado,Unknown,1.0
2019,July-September,Colorado,Other pests/parasites,12.5
2019,July-September,Colorado,Diseases,4.8
2019,July-September,Connecticut,Pesticides,0.0
2019,July-September,Connecticut,Other pests/parasites,6.9
2019,July-September,Connecticut,Other,3.9
2019,July-September,Connecticut,Diseases,2.4
2019,July-September,Connecticut,Unknown,0.5
2019,July-September,Connecticut,Varroa Mites,24.3
2019,July-September,Florida,Diseases,6.3
2019,July-September,Florida,Other,11.7
2019,July-September,Florida,Other pests/parasites,20.7
2019,July-September,Florida,Unknown,10.8
2019,July-September,Florida,Varroa Mites,44.9
2019,July-September,Florida,Pesticides,18.2
2019,July-September,Georgia,Other,17.1
2019,July-September,Georgia,Unknown,4.6
2019,July-September,Georgia,Other pests/parasites,18.6
2019,July-September,Georgia,Pesticides,25.8
2019,July-September,Georgia,Diseases,1.6
2019,July-September,Georgia,Varroa Mites,52.5
2019,July-September,Hawaii,Diseases,0.3
2019,July-September,Hawaii,Unknown,0.2
2019,July-September,Hawaii,Other,1.3
2019,July-September,Hawaii,Other pests/parasites,39.0
2019,July-September,Hawaii,Varroa Mites,37.2
2019,July-September,Hawaii,Pesticides,0.0
2019,July-September,Idaho,Diseases,21.7
2019,July-September,Idaho,Other,18.5
2019,July-September,Idaho,Other pests/parasites,15.4
2019,July-September,Idaho,Varroa Mites,59.9
2019,July-September,Idaho,Unknown,0.8
2019,July-September,Idaho,Pesticides,9.9
2019,July-September,Illinois,Varroa Mites,35.9
2019,July-September,Illinois,Diseases,0.7
2019,July-September,Illinois,Pesticides,2.5
2019,July-September,Illinois,Other pests/parasites,8.3
2019,July-September,Illinois,Other,5.5
2019,July-September,Illinois,Unknown,11.5
2019,July-September,Indiana,Pesticides,23.1
2019,July-September,Indiana,Other pests/parasites,15.2
2019,July-September,Indiana,Varroa Mites,55.7
2019,July-September,Indiana,Other,19.2
2019,July-September,Indiana,Diseases,3.0
2019,July-September,Indiana,Unknown,1.4
2019,July-September,Iowa,Pesticides,26.3
2019,July-September,Iowa,Other pests/parasites,7.1
2019,July-September,Iowa,Unknown,3.6
2019,July-September,Iowa,Varroa Mites,39.4
2019,July-September,Iowa,Other,27.8
2019,July-September,Iowa,Diseases,5.8
2019,July-September,Kansas,Other,1.2
2019,July-September,Kansas,Unknown,0.5
2019,July-September,Kansas,Varroa Mites,67.5
2019,July-September,Kansas,Pesticides,23.9
2019,July-September,Kansas,Other pests/parasites,33.8
2019,July-September,Kansas,Diseases,21.8
2019,July-September,Kentucky,Diseases,0.4
2019,July-September,Kentucky,Pesticides,5.2
2019,July-September,Kentucky,Other,7.9
2019,July-September,Kentucky,Other pests/parasites,17.6
2019,July-September,Kentucky,Unknown,8.6
2019,July-September,Kentucky,Varroa Mites,29.2
2019,July-September,Louisiana,Varroa Mites,67.1
2019,July-September,Louisiana,Pesticides,57.0
2019,July-September,Louisiana,Other,2.5
2019,July-September,Louisiana,Other pests/parasites,66.8
2019,July-September,Louisiana,Diseases,0.4
2019,July-September,Louisiana,Unknown,2.7
2019,July-September,Maine,Other pests/parasites,0.7
2019,July-September,Maine,Pesticides,0.0
2019,July-September,Maine,Unknown,0.1
2019,July-September,Maine,Diseases,0.1
2019,July-September,Maine,Varroa Mites,10.1
2019,July-September,Maine,Other,0.2
2019,July-September,Maryland,Unknown,1.4
2019,July-September,Maryland,Other pests/parasites,2.7
2019,July-September,Maryland,Diseases,0.0
2019,July-September,Maryland,Other,5.1
2019,July-September,Maryland,Varroa Mites,26.7
2019,July-September,Maryland,Pesticides,0.3
2019,July-September,Massachusetts,Other,0.7
2019,July-September,Massachusetts,Diseases,0.2
2019,July-September,Massachusetts,Unknown,7.3
2019,July-September,Massachusetts,Other pests/parasites,2.9
2019,July-September,Massachusetts,Pesticides,
2019,July-September,Massachusetts,Varroa Mites,13.0
2019,July-September,Michigan,Varroa Mites,42.7
2019,July-September,Michigan,Other,2.1
2019,July-September,Michigan,Diseases,8.7
2019,July-September,Michigan,Unknown,1.5
2019,July-September,Michigan,Other pests/parasites,16.4
2019,July-September,Michigan,Pesticides,7.3
2019,July-September,Minnesota,Unknown,2.1
2019,July-September,Minnesota,Varroa Mites,54.9
2019,July-September,Minnesota,Diseases,4.0
2019,July-September,Minnesota,Pesticides,13.4
2019,July-September,Minnesota,Other,6.6
2019,July-September,Minnesota,Other pests/parasites,8.2
2019,July-September,Mississippi,Pesticides,25.4
2019,July-September,Mississippi,Other,4.0
2019,July-September,Mississippi,Varroa Mites,59.1
2019,July-September,Mississippi,Unknown,5.1
2019,July-September,Mississippi,Diseases,2.4
2019,July-September,Mississippi,Other pests/parasites,45.6
2019,July-September,Missouri,Other,2.1
2019,July-September,Missouri,Diseases,0.4
2019,July-September,Missouri,Other pests/parasites,7.1
2019,July-September,Missouri,Varroa Mites,18.4
2019,July-September,Missouri,Pesticides,0.8
2019,July-September,Missouri,Unknown,0.6
2019,July-September,Montana,Unknown,1.0
2019,July-September,Montana,Other pests/parasites,10.0
2019,July-September,Montana,Pesticides,6.1
2019,July-September,Montana,Other,4.1
2019,July-September,Montana,Varroa Mites,28.0
2019,July-September,Montana,Diseases,10.6
2019,July-September,Nebraska,Varroa Mites,29.2
2019,July-September,Nebraska,Unknown,1.9
2019,July-September,Nebraska,Other pests/parasites,2.7
2019,July-September,Nebraska,Pesticides,2.8
2019,July-September,Nebraska,Other,7.2
2019,July-September,Nebraska,Diseases,1.8
2019,July-September,New Jersey,Pesticides,0.2
2019,July-September,New Jersey,Varroa Mites,26.1
2019,July-September,New Jersey,Unknown,0.1
2019,July-September,New Jersey,Other pests/parasites,2.3
2019,July-September,New Jersey,Diseases,0.3
2019,July-September,New Jersey,Other,0.5
2019,July-September,New Mexico,Other,0.8
2019,July-September,New Mexico,Unknown,0.0
2019,July-September,New Mexico,Other pests/parasites,29.1
2019,July-September,New Mexico,Pesticides,0.0
2019,July-September,New Mexico,Diseases,0.9
2019,July-September,New Mexico,Varroa Mites,39.5
2019,July-September,New York,Diseases,1.2
2019,July-September,New York,Other pests/parasites,11.5
2019,July-September,New York,Varroa Mites,30.7
2019,July-September,New York,Pesticides,8.2
2019,July-September,New York,Unknown,3.8
2019,July-September,New York,Other,2.5
2019,July-September,North Carolina,Other pests/parasites,11.3
2019,July-September,North Carolina,Pesticides,4.0
2019,July-September,North Carolina,Unknown,5.7
2019,July-September,North Carolina,Other,9.7
2019,July-September,North Carolina,Varroa Mites,26.9
2019,July-September,North Carolina,Diseases,19.7
2019,July-September,North Dakota,Other pests/parasites,10.2
2019,July-September,North Dakota,Unknown,9.3
2019,July-September,North Dakota,Varroa Mites,48.4
2019,July-September,North Dakota,Pesticides,9.0
2019,July-September,North Dakota,Other,23.7
2019,July-September,North Dakota,Diseases,14.7
2019,July-September,Ohio,Pesticides,1.8
2019,July-September,Ohio,Unknown,3.9
2019,July-September,Ohio,Varroa Mites,40.6
2019,July-September,Ohio,Other pests/parasites,23.0
2019,July-September,Ohio,Other,5.9
2019,July-September,Ohio,Diseases,4.2
2019,July-September,Oklahoma,Other,4.1
2019,July-September,Oklahoma,Unknown,4.4
2019,July-September,Oklahoma,Other pests/parasites,1.4
2019,July-September,Oklahoma,Diseases,0.1
2019,July-September,Oklahoma,Pesticides,0.1
2019,July-September,Oklahoma,Varroa Mites,29.0
2019,July-September,Oregon,Pesticides,15.1
2019,July-September,Oregon,Varroa Mites,35.4
2019,July-September,Oregon,Unknown,0.4
2019,July-September,Oregon,Other,16.6
2019,July-September,Oregon,Diseases,19.8
2019,July-September,Oregon,Other pests/parasites,12.8
2019,July-September,Other States,Other,1.4
2019,July-September,Other States,Diseases,4.2
2019,July-September,Other States,Other pests/parasites,4.5
2019,July-September,Other States,Varroa Mites,11.3
2019,July-September,Other States,Pesticides,7.7
2019,July-September,Other States,Unknown,0.1
2019,July-September,Pennsylvania,Varroa Mites,23.4
2019,July-September,Pennsylvania,Other pests/parasites,8.8
2019,July-September,Pennsylvania,Pesticides,5.0
2019,July-September,Pennsylvania,Diseases,1.8
2019,July-September,Pennsylvania,Unknown,5.6
2019,July-September,Pennsylvania,Other,1.5
2019,July-September,South Carolina,Unknown,3.7
2019,July-September,South Carolina,Varroa Mites,44.9
2019,July-September,South Carolina,Pesticides,16.2
2019,July-September,South Carolina,Other pests/parasites,11.6
2019,July-September,South Carolina,Diseases,0.6
2019,July-September,South Carolina,Other,19.6
2019,July-September,South Dakota,Varroa Mites,10.4
2019,July-September,South Dakota,Unknown,1.5
2019,July-September,South Dakota,Other pests/parasites,3.5
2019,July-September,South Dakota,Diseases,0.3
2019,July-September,South Dakota,Other,4.0
2019,July-September,South Dakota,Pesticides,14.0
2019,July-September,Tennessee,Other,11.5
2019,July-September,Tennessee,Unknown,1.5
2019,July-September,Tennessee,Pesticides,9.1
2019,July-September,Tennessee,Varroa Mites,51.4
2019,July-September,Tennessee,Diseases,0.2
2019,July-September,Tennessee,Other pests/parasites,23.3
2019,July-September,Texas,Varroa Mites,21.9
2019,July-September,Texas,Other,7.2
2019,July-September,Texas,Diseases,4.4
2019,July-September,Texas,Other pests/parasites,18.3
2019,July-September,Texas,Unknown,2.1
2019,July-September,Texas,Pesticides,11.5
2019,July-September,Utah,Other pests/parasites,4.9
2019,July-September,Utah,Other,0.6
2019,July-September,Utah,Unknown,4.6
2019,July-September,Utah,Pesticides,0.2
2019,July-September,Utah,Varroa Mites,29.4
2019,July-September,Utah,Diseases,5.5
2019,July-September,Vermont,Varroa Mites,22.2
2019,July-September,Vermont,Other,0.5
2019,July-September,Vermont,Diseases,0.7
2019,July-September,Vermont,Other pests/parasites,4.3
2019,July-September,Vermont,Unknown,0.1
2019,July-September,Vermont,Pesticides,0.0
2019,July-September,Virginia,Varroa Mites,37.9
2019,July-September,Virginia,Other pests/parasites,18.3
2019,July-September,Virginia,Pesticides,1.3
2019,July-September,Virginia,Other,2.7
2019,July-September,Virginia,Unknown,3.1
2019,July-September,Virginia,Diseases,0.9
2019,July-September,Washington,Other pests/parasites,0.9
2019,July-September,Washington,Pesticides,4.6
2019,July-September,Washington,Other,9.4
2019,July-September,Washington,Varroa Mites,47.3
2019,July-September,Washington,Unknown,0.3
2019,July-September,Washington,Diseases,2.5
2019,July-September,West Virginia,Other,6.9
2019,July-September,West Virginia,Diseases,0.7
2019,July-September,West Virginia,Varroa Mites,33.7
2019,July-September,West Virginia,Pesticides,2.7
2019,July-September,West Virginia,Other pests/parasites,10.7
2019,July-September,West Virginia,Unknown,0.3
2019,July-September,Wisconsin,Unknown,3.9
2019,July-September,Wisconsin,Other pests/parasites,20.5
2019,July-September,Wisconsin,Pesticides,18.1
2019,July-September,Wisconsin,Other,6.5
2019,July-September,Wisconsin,Diseases,13.9
2019,July-September,Wisconsin,Varroa Mites,46.4
2019,July-September,Wyoming,Varroa Mites,45.7
2019,July-September,Wyoming,Other pests/parasites,0.4
2019,July-September,Wyoming,Other,6.3
2019,July-September,Wyoming,Diseases,3.3
2019,July-September,Wyoming,Unknown,2.5
2019,July-September,Wyoming,Pesticides,2.2
2019,October-December,Alabama,Varroa Mites,46.7
2019,October-December,Alabama,Diseases,0.6
2019,October-December,Alabama,Unknown,11.3
2019,October-December,Alabama,Other,9.0
2019,October-December,Alabama,Pesticides,4.9
2019,October-December,Alabama,Other pests/parasites,26.7
2019,October-December,Arizona,Varroa Mites,53.9
2019,October-December,Arizona,Diseases,0.4
2019,October-December,Arizona,Unknown,2.9
2019,October-December,Arizona,Other pests/parasites,1.5
2019,October-December,Arizona,Other,4.0
2019,October-December,Arizona,Pesticides,23.3
2019,October-December,Arkansas,Other pests/parasites,39.7
2019,October-December,Arkansas,Diseases,1.4
2019,October-December,Arkansas,Varroa Mites,47.7
2019,October-December,Arkansas,Pesticides,7.8
2019,October-December,Arkansas,Unknown,32.8
2019,October-December,Arkansas,Other,12.5
2019,October-December,California,Pesticides,11.3
2019,October-December,California,Other pests/parasites,10.9
2019,October-December,California,Varroa Mites,40.5
2019,October-December,California,Other,8.0
2019,October-December,California,Unknown,5.0
2019,October-December,California,Diseases,5.2
2019,October-December,Colorado,Pesticides,15.3
2019,October-December,Colorado,Other,2.6
2019,October-December,Colorado,Varroa Mites,67.7
2019,October-December,Colorado,Unknown,0.8
2019,October-December,Colorado,Other pests/parasites,1.5
2019,October-December,Colorado,Diseases,0.0
2019,October-December,Connecticut,Pesticides,0.0
2019,October-December,Connecticut,Other pests/parasites,11.1
2019,October-December,Connecticut,Other,1.7
2019,October-December,Connecticut,Diseases,2.4
2019,October-December,Connecticut,Unknown,1.6
2019,October-December,Connecticut,Varroa Mites,22.2
2019,October-December,Florida,Diseases,7.8
2019,October-December,Florida,Other,7.8
2019,October-December,Florida,Other pests/parasites,25.6
2019,October-December,Florida,Unknown,4.8
2019,October-December,Florida,Varroa Mites,43.5
2019,October-December,Florida,Pesticides,11.7
2019,October-December,Georgia,Other,2.6
2019,October-December,Georgia,Unknown,4.4
2019,October-December,Georgia,Other pests/parasites,18.2
2019,October-December,Georgia,Pesticides,9.1
2019,October-December,Georgia,Diseases,5.6
2019,October-December,Georgia,Varroa Mites,34.3
2019,October-December,Hawaii,Diseases,0.2
2019,October-December,Hawaii,Unknown,0.0
2019,October-December,Hawaii,Other,0.1
2019,October-December,Hawaii,Other pests/parasites,61.8
2019,October-December,Hawaii,Varroa Mites,44.0
2019,October-December,Hawaii,Pesticides,1.0
2019,October-December,Idaho,Diseases,5.4
2019,October-December,Idaho,Other,9.9
2019,October-December,Idaho,Other pests/parasites,4.3
2019,October-December,Idaho,Varroa Mites,20.3
2019,October-December,Idaho,Unknown,1.1
2019,October-December,Idaho,Pesticides,10.5
2019,October-December,Illinois,Varroa Mites,28.9
2019,October-December,Illinois,Diseases,1.1
2019,October-December,Illinois,Pesticides,3.4
2019,October-December,Illinois,Other pests/parasites,27.3
2019,October-December,Illinois,Other,8.9
2019,October-December,Illinois,Unknown,8.9
2019,October-December,Indiana,Pesticides,6.7
2019,October-December,Indiana,Other pests/parasites,15.0
2019,October-December,Indiana,Varroa Mites,20.7
2019,October-December,Indiana,Other,1.6
2019,October-December,Indiana,Diseases,2.6
2019,October-December,Indiana,Unknown,0.6
2019,October-December,Iowa,Pesticides,25.2
2019,October-December,Iowa,Other pests/parasites,17.8
2019,October-December,Iowa,Unknown,4.2
2019,October-December,Iowa,Varroa Mites,61.0
2019,October-December,Iowa,Other,19.7
2019,October-December,Iowa,Diseases,5.6
2019,October-December,Kansas,Other,0.4
2019,October-December,Kansas,Unknown,14.4
2019,October-December,Kansas,Varroa Mites,65.8
2019,October-December,Kansas,Pesticides,43.4
2019,October-December,Kansas,Other pests/parasites,15.0
2019,October-December,Kansas,Diseases,11.9
2019,October-December,Kentucky,Diseases,0.2
2019,October-December,Kentucky,Pesticides,5.3
2019,October-December,Kentucky,Other,12.0
2019,October-December,Kentucky,Other pests/parasites,20.1
2019,October-December,Kentucky,Unknown,9.9
2019,October-December,Kentucky,Varroa Mites,33.0
2019,October-December,Louisiana,Varroa Mites,33.0
2019,October-December,Louisiana,Pesticides,0.7
2019,October-December,Louisiana,Other,6.1
2019,October-December,Louisiana,Other pests/parasites,18.5
2019,October-December,Louisiana,Diseases,3.5
2019,October-December,Louisiana,Unknown,0.9
2019,October-December,Maine,Other pests/parasites,0.0
2019,October-December,Maine,Pesticides,2.5
2019,October-December,Maine,Unknown,0.2
2019,October-December,Maine,Diseases,0.1
2019,October-December,Maine,Varroa Mites,20.5
2019,October-December,Maine,Other,0.3
2019,October-December,Maryland,Unknown,5.0
